look: 4.5 | smell: 3.5 | taste: 3 | feel: 4 | overall: 4 
look: 4 | smell: 4.25 | taste: 4.5 | feel: 4 | overall: 4.25 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.5 | smell: 3.5 | taste: 3.25 | feel: 3.5 | overall: 3.5 
look: 4 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4 
look: 4.25 | smell: 4.5 | taste: 4 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 4.25 | taste: 4 | feel: 4.25 | overall: 4 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.5 | smell: 3.75 | taste: 4.25 | feel: 4.5 | overall: 4.25 My first tasting of a Lagunitas offering and I wasn't disappointed.     Great darkish-amber color with a decent head and good lacing down the glass. Not overly carbonated and almost syrupy in texture, it was very smooth going down. I enjoyed the distinctive IPA flavor from this ale - so I can only imagine what one of their IPAs would taste like. Although I wasn't too impressed by it's overall odor, I was very happy with the flavoring and strong, bold taste of this ale - very, very good.   
look: 4 | smell: 3.5 | taste: 4 | feel: 4 | overall: 4 i bought this beer for the ABV%....it's also pretty good. 
look: 4.25 | smell: 4.75 | taste: 4 | feel: 3.75 | overall: 4 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 5 | smell: 4.75 | taste: 4.75 | feel: 4.5 | overall: 4.75 
look: 4 | smell: 4 | taste: 4.25 | feel: 3.75 | overall: 4 
look: 4 | smell: 4.25 | taste: 4 | feel: 3.75 | overall: 4 
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4.25 Picked up a six-pack at my local Trig's grocer. The fact that I pulled it out of an unopened box on the display floor is probably a good sign that it's relatively fresh. Poured at cellar temperature into a snifter.    L: Pours a burnt sienna with about an inch-and-a-half of billowy tan head that sticks around for a good while and leaves nice lacing on the glass. Just a bit hazy, with plenty of visible carbonation.    S: Caramel malt and molasses notes are quite prominent, with added scents of raisins and dried stone fruit. Some subtle black pepper and clove in the mix, as well. Nice bouquet.    T: Sweet caramel malts at the front, accompanied by notes of molasses and rum raisin. Just a bit of a buttery quality in the middle, along with touches of the aforementioned spices, black pepper and clove. The hop flavor builds in the middle, providing a bit of tart into bitter at the sides and back of the tongue--some grassy and herbal notes. The clear alcohol starts to kick in just before the end and into the aftertaste, but it really is covered up quite well by the molasses/brown sugar sweetness of this brew.    F: Medium-bodied, creamy, and very nicely carbonated. This one has a bit of stick, but I wouldn't classify it as outright syrupy. Leaves a good bit of bitter on the palate at the close.    O: This one certainly packs a punch, and it does so with very little in the way of clear alcohol coming through. The richness of the flavors and the overall sweetness are befitting a holiday brew. Lagunitas has yet to disappoint me--this is another one I highly recommend.   
look: 3.75 | smell: 3.5 | taste: 4 | feel: 3.75 | overall: 3.75 
look: 5 | smell: 5 | taste: 4.5 | feel: 5 | overall: 4.75 
look: 3.75 | smell: 4 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.5 | overall: 4.25 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.5 | overall: 4.25 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 4.25 | taste: 4 | feel: 4.25 | overall: 4.5 
look: 4.25 | smell: 4.25 | taste: 4.75 | feel: 4.75 | overall: 4.75 Excellent malt with the perfect balance of hops for this strong ale, at 9.9% it knocks you on your behind faster than you'd imagine especially with how smooth, and tasty this beer is. If you haven't tried it you should get your hands on some.   
look: 4.25 | smell: 3.5 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.75 | smell: 4.5 | taste: 5 | feel: 5 | overall: 4.75 
look: 4 | smell: 4.5 | taste: 4.25 | feel: 4 | overall: 4 
look: 4 | smell: 4.25 | taste: 3.5 | feel: 3.5 | overall: 3.75 Sweet Jesus this thing will hit you hard. So ridiculously strong. I like these tough ones in the fall/winter. 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4.5 | overall: 4.25 Lagunitas has nailed the whole concept of brand loyalty by making all their beers taste like variations on the same theme, which I think centers around their IPA. No guesswork, no bad experiments. They all have the same dominating hop profile, so if you like one, you'll probably like them all.    Brown Shugga is the richer, maltier variety of their IPA. It pours a clear, burnt red color with some head at the top which forms some neat "crop circles" and yeast rings at the top after a few minutes. The nose has that classic bright, grapefruit hoppy flavor, but with more than a small share of burnt brown sugar, some heavy booziness like a barelywine. A bit of apricot and some nice esters come out after a time.    The taste makes the 9.9% abv quite evident, but it's still fairly relaxed. The texture has a sticky, thick quality to it, and the foam sticks around a bit, so that makes all the flavors last in your throat for quite some time. That said, there's very little bitterness considering all the hops that Lagunitas seems to like to use. I had this beer once when it came out and again now, 6 months later. Some of the fruity crispness has mellowed out and the richer flavors seem stronger now, so you can definitely say it ages in an interesting way, possibly becoming more of the beer I was expecting it to be, and less like a malty IPA as it was fresh.    Overall, one of the more unique and exciting options from one of my favorite breweries who have mastered the art of quality without prolificacy.    Edit: had a batch a year later, and it was less hoppy, more malty and strong, and closer to a barleywine than the 3xIPA it seemed more like last year. Still, opinion of it doesn't change!   
look: 3.5 | smell: 3.25 | taste: 3.25 | feel: 3.5 | overall: 3.5 
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 3.5 | taste: 4 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 3.5 | taste: 4 | feel: 4 | overall: 4 
look: 3 | smell: 2.75 | taste: 2.75 | feel: 3 | overall: 2.75 Far too hoppy for my palate. 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 3.5 | smell: 3.75 | taste: 4 | feel: 3.5 | overall: 3.75 
look: 3.5 | smell: 4 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 L: Pours brilliant brown to chestnut under a 1” clingy creamy white foam collar.   S: Malt and light fruit aromas with some spice.   T: Big complex sweet malt up front with traces of dark sugar and fruit culminating in a dry finish with a bitter hop accent.   F: Medium body and carbonation, slight warming.   O: A big, satiating, bold beer for after work   
look: 4.25 | smell: 4.5 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 4.75 | smell: 4.5 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 4.5 | smell: 4 | taste: 4.5 | feel: 4.5 | overall: 5 
look: 4.25 | smell: 4.5 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4.25 | smell: 4.25 | taste: 4 | feel: 4 | overall: 4.5 
look: 4.25 | smell: 4.25 | taste: 4 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 4 | taste: 4.75 | feel: 5 | overall: 4.25 
look: 4 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.25 This beer tastes like brown sugar, but good. 
look: 3.5 | smell: 3.75 | taste: 3.75 | feel: 3.25 | overall: 3.75 Finally found some of this. Not the Sucks, the original...  Pours very easy n nice, almost a dark golden/amber not hazy look to it, with an all around head that lasts thru out also adequate lacing to boot. Smells of sugar beets, brown sugar, light hops and sweetness. Tastes almost like liquid candy. Tastes of Super sweet and a slight tartness with a bite of hops. Intoxicating yet light on your pallet, besides all the sugar lol. Ummm... alittle too sweet for me but as Lagunitas becoming one of my favourite brewer's I defintley respect what they have done here. Respect ☆☆☆   
look: 4 | smell: 4 | taste: 3 | feel: 3 | overall: 3 Note to self, avoid any beer with brown sugar in it. 
look: 4.25 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 3.75 | smell: 3.5 | taste: 3.5 | feel: 4 | overall: 3.75 
look: 4 | smell: 2.25 | taste: 2.25 | feel: 3.5 | overall: 2.5 Looks nice in the glass. Well-carbonated for a strong ale. Nose is heavy booze, with a touch of brown sugar sweetness. Taste... wow, booze and more booze. Sweet, bordering on sickeningly so. Nothing else really stands out. Would much rather have their replacement (Sucks) than this.    **Re-review a couple weeks later... Smelled and tasted great, though still a bit boozy. I think maybe my initial review was of a compromised bottle. The place where I bought the 6-pack had been out of Shugga' for several weeks at least, but lo and behold, I spied a sixer in a plain label mixed pack with Lagunitas caps, way behind the other beers. Pulled it out and discovered 6 bottles of Shugga' and was ecstatic! Well, maybe something happened to the previous bottle I reviewed, because I came back and drank two a couple weeks later and it tasted wonderful.   
look: 4 | smell: 4.25 | taste: 4 | feel: 3.75 | overall: 4 
look: 4 | smell: 4.25 | taste: 4 | feel: 3.75 | overall: 3.75 
look: 4.5 | smell: 4.25 | taste: 4.25 | feel: 4.5 | overall: 4.25 
look: 4.75 | smell: 3.75 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.25 | smell: 4 | taste: 4.25 | feel: 4.5 | overall: 4.25 
look: 4 | smell: 4.5 | taste: 4 | feel: 4.25 | overall: 4.25 Pourd cold into a Libby stout glass. Bottled on 12/2/14, consumed on 1/10/15.  Look = 4.0 Pours a clear brown copper color with amber highlights. 1 finer of off white head that fades to a light cap. Dense, sticky lace.  Aroma = 4.5 Distinct spicy and earthy hop aroma balanced with heavy sweet malt notes of caramel and a hint of alcohol.  Taste = 4.0 Balanced more so than the aroma; Earthy, spicy hops and big sweet caramel malt backbone through the middle of the taste. Moderately bitter finish and a warming booze presence.  Feel = 4.25 Syrupy; full-bodied with low to medium carbonation. Smooth feel.  Drinkability = 3.75 10% ABV with some booze presence.  Overall = 4.1375 Unique beer in some ways, spicy hops and big sweet malty and boozy backbone. Really solid mouthfeel.   
look: 4.5 | smell: 4.25 | taste: 3.75 | feel: 4 | overall: 4 
look: 4.25 | smell: 4.5 | taste: 4.25 | feel: 4.5 | overall: 4.25 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 3.5 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 4 | smell: 4 | taste: 4.75 | feel: 4 | overall: 4.25 
look: 3.5 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 5 | smell: 4 | taste: 4 | feel: 4 | overall: 4.25 
look: 4 | smell: 4 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4 | smell: 4 | taste: 2.5 | feel: 3.5 | overall: 3.5 Reviewed 12/31/2014; purchased in December 2014.    Appearance: Pours an extremely dark amber/red with 2 fingers of frothy/foamy khaki head. Nice retention of a thin, yellowish sandy cap. Epic lacing.    Aroma: Markedly hoppy. Tropical and resinous. Really great aroma. Love this smell; tropical & malty.    Taste: Sweet arrival, tart & fruity, extremely bitter finish. I'd put this higher than 51 IBUs. Some alcohol on the finish. A little cloying at the end; slightly off-putting.    Mouthfeel: Lighter than expected; somewhat astringent; a little like Mirror Pond in that respect but not as much; relatively little carbonation and somewhat slick.    Overall: I was about to say I really like this, but the bitterness and alcohol combine at the end [as it warms] to make this just a little unpleasant. Somewhat cloying.   
look: 3.75 | smell: 4 | taste: 3 | feel: 3.5 | overall: 3.5 Love reading the label, but didn't really like the beer. Too sweet. Odd chemical aftertaste.   I realize I'm in the minority here, but I'm not a huge Lagunitas fan. Have yet to find any of their offerings to my liking.   
look: 3.75 | smell: 3.75 | taste: 4 | feel: 3.75 | overall: 4 
look: 4.25 | smell: 4.5 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4 | smell: 4.25 | taste: 4 | feel: 4.25 | overall: 4.25 Interesting! Clear orange to amber color with a 1" creamy head that hung around for days and left remnants of itself on the side of the glass all the way down. Sweet brown sugar and hops smell. Taste is sweet and malty but crisp and hoppy also if thats even possible. Alcohol kicks in at the end for just the right feel. I'll buy more.   
look: 4.25 | smell: 4.25 | taste: 4.75 | feel: 4.25 | overall: 4.5 A - Poured a clear dark amber with a little chill haze, slight red hue to the color. Head was thick and frothy a mix of medium bubbles and lots of fine suds.     S - Aroma is a dark complex amalgam of sweet malt. A candied cherry fruitness. tons and tons of molasses, rum like. Burnt sugar.     T - I have had this 6 pack for a few months, upon first release it was very hoppy. Its only probably been 3 months tops? the hops have fallen off completely to let the beautiful malt shine. This is certainly unique from other barleywine style ales as it is very rum like. SO I guess its less of a malt character and more of a candy, sugar. Lots of toffee. Although the aroma hops have faded, the finish is very hoppy, not so much bitter but just a nice bite, very quenching, and balances the malt sweetness well. Without this it would be way too cloying, but that is not the case. This beer is great.     M - Mouthfeel is par for the course, thick, just enough carbonation to keep it lively. finishes sweet but the bitter hops as mentioned above quell the sweetness.     O - This beer is probably my favorite from Lagunitas. If your looking for a traditional barleywine this might be a little too sweet and rummy, but it tastes great to me, just a unique flavor. Also I try not to make a review about price and value as I feel a beer should be judged on what it is over economics... but man, 9.99 for a 6 pack of this??? In a sea of 11.99 4 packs, such a great beer for 9.99 a sixer gets me everytime.   
look: 4 | smell: 4 | taste: 3.75 | feel: 4 | overall: 4 
look: 4.25 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4 | smell: 4 | taste: 3 | feel: 3 | overall: 3.5 
