look: 4 | smell: 4.25 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 3.5 | smell: 3.5 | taste: 3.75 | feel: 3.5 | overall: 3.5 
look: 4.5 | smell: 5 | taste: 4.75 | feel: 5 | overall: 4.75 This bitter fuck has no dad.   Fruity smell, large foamy head, bitter crisp taste with a hint of citrus(?) fruit(?), perfect color and awesome oily feel. Great drink ability and all around perfect beer for a Friday night!   
look: 4 | smell: 4 | taste: 4 | feel: 3.75 | overall: 4 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.75 | overall: 4.5 This is no pale ale. This is Arrogant Ale. Arrogant or confident? Is the difference whether you live up to it? Perhaps this ale is more confident than arrogant, since it lives up to the extravagant billing.    The color is a deep reddish brown. The head foams up without restraint and retains, leaving a lot of lacing down the glass.    The smell is neither overly fruity nor overly piney. It's simply right. This is an extravagantly hopped ale, but it's been hopped with the right hops! I'm looking at you Samuel Adams Hoppy Red. There's none of the stanky hops found in Sierra Nevada's Flipside or Hoppy Red. It's a delightful aroma blending fruit, pine, spice and ale.    With Arrogant Bastard Ale, the wildly extravagant hops are balanced by the extravagant malt. Nothing is out of proportion here. The hops bring the fruit, pine and spice with the requisite bite, but it's never unpleasantly flavored or oily feeling. (I'm looking at you Sculpin IPA.) The malt is powerful and stands up to the hops. The result is a balanced, very fully flavored ale. Yes, the ale is somewhat demanding but it's never unpleasant.     The malt has plenty of character and body. The feel is of a powerful, full-bodied ale.   
look: 4 | smell: 3.75 | taste: 3.75 | feel: 4 | overall: 4 Beautiful dark brown with a thick viscous dark tan head. Pretty good head retention as well. Slight murkiness. Smelled slightly mineral with a dark brown sugar sweetness. Taste start off with a light steel and mineral flavor but quickly turns earthy and malty. Dark roasted grains and minor molasses and coffee notes added a tich body through the midsection. A sharp dry bittering finishes the the beer. After getting into the second half of the 22oz bottle? The rich earthiness dry texture turned to more acrid dirtiness. What once stood out as the best quality to me slowly morphed into the Achilles heel. Maybe chalk it up to being an aggressive beer, but it built and built and ended up more than I wanted after 22 ounces. The feel is dry and slightly grain and sandy. Overal this is a great unique beer. A nice change of pace from the run of the mill ipa.   
look: 4.75 | smell: 3.75 | taste: 4.25 | feel: 4.25 | overall: 4.25 Opened a bomber straight from the fridge and it fizzed over. Poured a great looking, dark, reddish body with a huge, tan head. Head was thick and creamy. This is a really good looking beer. Smell didn't hit too strong... light maple, and something roasted. Taste was not what I expected. It's like a stout, thrown into a Boston Lager, and chased with a hop bomb.     The carbonation kept a nice, thin head until the end of the glass, but it wasn't prickly on the tongue. Tasted smooth and thick. I swear i caught a chocolate covered cherry at the beginning of the sip, then caramel roasted malt, and on to a heavy, bitter hop taste. Aftertaste was a little too tart on the tongue, but besides that you wouldn't guess at the abv.     Stayed away from stone for a Long time. The bottles turned me off and looked a little too gimmicky... something I would have seen way back in my fraternity days just sitting on someone's shelf for decoration. Bombers were on sale so I gave it a try. Glad I did. I'll definitely be back to pick up a few more.   
look: 3.75 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4 Appearance - pours amber with small head that disappears quickly. Presence of astringency with lacing that does not hold. Cloudy. Aroma - smells of vanilla. Taste - mild sweetness that has a bitter lasting aftertaste. Touch - feels fresh with some astringency. Overall - would recommend. Easy to drink and the mild astringency compliments the flavours well. Does not feel like a 8% beer.   
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 2 words, OH YEAH! Not for the weak hearted. 
look: 4.75 | smell: 4.25 | taste: 4.75 | feel: 4 | overall: 4.25 This is the beer I want to drink as my last meal on death row. 
look: 4 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 3 | taste: 3.5 | feel: 3 | overall: 4 
look: 4.75 | smell: 4.75 | taste: 5 | feel: 5 | overall: 4.75 
look: 4 | smell: 3.75 | taste: 4 | feel: 3.75 | overall: 4 
look: 4.25 | smell: 4.5 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 3 | smell: 3 | taste: 3 | feel: 3 | overall: 3 Had this a few years ago. Pretty sure my rating would be higher now as I have evolved. Must go get! 
look: 4.25 | smell: 4 | taste: 3.75 | feel: 3.75 | overall: 4 The label is great and true to its warning.  I will say it is more bitter than i expected, but a great introduction to the american strong ale style. Loving stone and having many more other stones before having the original i still have a great love of this brand and will continue to drink this perfect sipping beer.   
look: 4.25 | smell: 4 | taste: 4.25 | feel: 4.5 | overall: 4.25 
look: 4.25 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 3.25 | taste: 3.25 | feel: 3.25 | overall: 3.5 
look: 4.75 | smell: 4.25 | taste: 4 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.75 | smell: 4.75 | taste: 3.75 | feel: 3.5 | overall: 3.5 
look: 3.5 | smell: 3.5 | taste: 3.75 | feel: 3.5 | overall: 3.5 
look: 4.25 | smell: 4.5 | taste: 4.75 | feel: 4.25 | overall: 4.75 
look: 4.25 | smell: 4.5 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 4.75 | taste: 4.75 | feel: 4.5 | overall: 4.75 
look: 2.75 | smell: 2 | taste: 3.75 | feel: 4 | overall: 3.5 Pours deep brown. Moderate aroma. Quality hoppiness for sure and a good beer... But I was expecting world destroying good. Still a quality brew. 
look: 3.75 | smell: 4.5 | taste: 4 | feel: 3.75 | overall: 4 
look: 3.5 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4.5 | smell: 4 | taste: 5 | feel: 4.5 | overall: 4.5 Always a great one. The more I have it, the more I enjoy the intense flavor. 
look: 2 | smell: 3 | taste: 2.5 | feel: 3.75 | overall: 2.5 Slightly disappointed with this beer. Heard such great things but it didn't do much for me. The head was quite large and stuck to glass, color was dark brown and smelled overly caramel like. The taste was good at first but the sweetness and caramel taste was unpleasant. I could definitely taste the hops which were quality but it seemed to sweet and lacking much fizz. I'm thinking I got a bad bottle and willing to try again but first time was highly dissapointing.   
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4.25 | smell: 4 | taste: 4.5 | feel: 4.25 | overall: 4.25 What can be said that hasn't already been said about this beer. This is a brutal hop bomb of a beer and very delicious. Earthy dank hops with a nice maltiness that backs it up.   
look: 4.5 | smell: 4 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.5 | overall: 4.5 On tap at Henleys St Augustine 
look: 4 | smell: 3.75 | taste: 3.5 | feel: 3.75 | overall: 3.75 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4 | smell: 3.75 | taste: 4 | feel: 4 | overall: 4 
look: 4.5 | smell: 4.5 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4.75 | smell: 4.25 | taste: 3.75 | feel: 3.75 | overall: 3.75 Poured into a snifter from a 12oz bottle  Look: This honestly might beer one of the best looking beers I've ever seen. I hate to give 5s but I'm almost tempted. Deep, semi-clear mahogany in color. Not all light gets thru, but most. Pours with a beautiful 3/4 inch tight bubbly head that clears fairly quickly to a thin layer. I seriously wish i could stain my floors with this beer  Smell:Caramel and bread. Very slight pine and floral, but no distinct hop aroma considering how bitter this beer is  Taste: Very bitter, very bready, reminds me of bread crust. Was expecting maybe more toffee/caramel flavors but i really didn't get any.   Feel: Low to medium carb. More watery mouthfeel than i would've liked  Overall: Don't really drink a lot of american strongs, so i don't have much to compare it to, but an overall pretty enjoyable beer. I'll certainly pick this up again at some point when i feel like a variety pack or if its the best thing on tap somewhere i go but i don't see myself really seeking it out individually   
look: 3.75 | smell: 3.75 | taste: 4 | feel: 4 | overall: 4 
look: 4.25 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4 
look: 3.75 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.75 | smell: 4.75 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 4 | smell: 4.25 | taste: 3.25 | feel: 5 | overall: 3.75 Dark brown body, with a clear white head.     Arrogant Bastard has a distinct malt smell, with some underlying citrus present.     The taste reflects the small, with a lot of malt and hop flavor. A very subtle caramel/chocolate flavor in the aftertaste, otherwise the malt and hops dominate.     Great body with very mild carbonation. Just to my taste.     Overall a really good beer, which I'll gladly have in the future. Even though it's not the type of beer that pushes the frontier of brewing.   
look: 4.25 | smell: 4.25 | taste: 4 | feel: 4 | overall: 4.5 A - from bottle (at LCBO) bb of sept 3. Dark mahogany brown with a really full initial head and good retention and film. Sticks around quite awhile and beer itself is quite clear and has a nice ruby hue.    S - rich aromas of sappy piney hops, sticky caramel malt, nutty, treacle fudge, maple syrup, all overlayed with really pungent hoppy aromas, lemons, strong florals.    T - fairly big body with lots of interesting malt flavours, munich malts and caramel, maple syrup, bready and slight roasty and nutty. Also a lot of really robust hop character, pine resin, florals, lots of aggressive hi-alpha hops, rich dried fruit cake, with raisin and prune notes. Finishing with a nice dry bitter finish.    F - nice initial prickle of carbonation, quite a smooth body with some malty sweetness and growing bitterness, finishes long with a substantial body.    Quite a well done and balanced ale. Interesting interplay between the competing malt and hop flavours, aroma is quite aromatic, while the taste I feel falls off a bit. Still this one was a nice treat.   
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.5 | smell: 4 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4 | smell: 2.75 | taste: 4 | feel: 3 | overall: 4 
look: 4.5 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4.5 | smell: 4.5 | taste: 5 | feel: 5 | overall: 4.75 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 3.75 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 4.75 | smell: 4.75 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4.25 
look: 4.5 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4 | smell: 4 | taste: 4 | feel: 3.75 | overall: 3.75 
look: 3.5 | smell: 3.75 | taste: 3.5 | feel: 3.5 | overall: 3.25 
look: 4.25 | smell: 4 | taste: 4.25 | feel: 3.75 | overall: 4.25 
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 4.75 | smell: 4.25 | taste: 4.5 | feel: 4.5 | overall: 4.75 
look: 4.25 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.25 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 3.5 | smell: 4 | taste: 4 | feel: 4.5 | overall: 4 
look: 3.75 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 4 | taste: 4 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 3.25 | taste: 2 | feel: 3.75 | overall: 2.75 A : Cherry-mahogany colored body with 80% opacity. The head is giant and popcorn yellow, with tons of IPA-like lacing left behind as it recedes slowly. Initial measurement is at 3 fingers. Simply stunning.     S : Some armpit-like smells, some aged mahogany, faint nut and cellared fruit. Definitely a cousin of the IPA from the aroma.    T : A robust roasted maltiness out front, followed by a fresh slap of wet hop, mixed with grapefruit rind and lemon rind, and then...metallic diarrhea. The finish is slightly smokey but tastes like a blended sweat sock and crushed aluminum pop cans. That finish is...well, it kills the beer. But the more I drink it the better it gets?    F : Dense, substantial, creamy...with moderate carbonation underneath and a dry finish.     O : An interesting tryout, although I wish I could have bought a smaller bottle. I can respect it, but that finish is pretty awful.   
look: 4.75 | smell: 4.5 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 3.5 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 4 | overall: 3.75 SRM 17-20 (deep rich copper) clear with a modest creamy off-white head that lasts, while dispensing a fine coating of lace on a Cisco fisheye pint glass.    A good balance of caramel and pine resin with earthiness and dried hay in the background.    Quite bitter through and through as expected. Caramel mixes with pinesap and grapefruit. This one lacks layers of complexity and is best at proper temperature. The finish is long and tasty.    A medium body with creamy texture punctuated by modest carbonation and light astringency. Alcohol is as expected.    This is an iconic and certainly enjoyable beer. However, it has never been, for me, a standout as the hype would lead one to believe. I find it enjoyable after a long day while talking with friends and eating fried food.   
look: 4.25 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.75 | smell: 4.75 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 3.75 | smell: 4 | taste: 4.25 | feel: 4.5 | overall: 4.25 
look: 4.75 | smell: 4.75 | taste: 5 | feel: 4.75 | overall: 4.75 Looks deep copper with red highlights. Thick yellow foam head. Smells like american hops, citric, pineapple, some yellow fruits. Taste is intense, complex, malt and hops character are there and balanced, but bitterness is high. Very good beer for usual craft beer drinkers.   
look: 4.25 | smell: 4 | taste: 4.25 | feel: 4.5 | overall: 4.25 
look: 4.5 | smell: 4 | taste: 3.75 | feel: 4 | overall: 4 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 3.75 | smell: 3.5 | taste: 3.75 | feel: 4 | overall: 3.75 Really good with strong flavors. Maltiness up front and quite bitter for me. Peppery and bitter after taste. Very good but like their IPAs better. 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.25 | smell: 3.75 | taste: 4 | feel: 3.75 | overall: 4 Purchased at the LCBO for around the $9.00 mark for a 650ml bottle. Served at 6deg C in a draught glass    A- Opens well and pours a huge light brown head that lasts forever. Very dark almost brown color. Filtered clear    S- Light character. Clove, pepper.     T- Very mild compared to the double bastard. This one is mild and easy going. Nice overall brew but mellow and subdued.     M- Average    O- Pretty good. Not a huge fan but would drink if I see it on tap. The double bastard is something completely different. I thought this one might be something like it but it's not.    Food Pairing    This nice brew went very well with....... BBQ's eggplant and zucchini. Just a touch of a glaze using soy sauce, brown sugar and olive oil to coat    Enjoy   
