look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 Scotch ale not quite as dark as a porter. Should have liked but the flavor was really blaah 
look: 4.25 | smell: 3.5 | taste: 3.75 | feel: 3.75 | overall: 4 From a 12 oz. can. Pours to a muddy, dark amber appearance with a light tan head of two fingers. Laces very nicely. Smells of caramel malt, brown sugar and almond. Taste follows nose with caramel malt and brown sugar. Alcohol is well hidden. Mouthfeel is on the lighter side with good carbonation. This is a solid, tasty Scotch Ale that would I would rate higher if it had a bit more caramel malt lingering on the finish.   
look: 4.25 | smell: 3 | taste: 2 | feel: 2 | overall: 2.25 
look: 4 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4 
look: 3.5 | smell: 3.5 | taste: 3.5 | feel: 3.25 | overall: 3.5 
look: 4 | smell: 3.75 | taste: 3.5 | feel: 3.25 | overall: 3.5 
look: 3.75 | smell: 3.75 | taste: 4 | feel: 4 | overall: 4 
look: 4.25 | smell: 4.25 | taste: 4 | feel: 4 | overall: 4 
look: 4.5 | smell: 4 | taste: 3.75 | feel: 3.75 | overall: 4 
look: 4.25 | smell: 4.25 | taste: 4.75 | feel: 4.75 | overall: 4.75 I signed up to give props to this beer. Rarely find something in the $9.99 range for a six pack that is amazing from start to finish. Sweet caramelly smell and taste, sprinkle of fruitiness, hint of roast. Almost zero bitter aftertaste, which is amazing considering its 8.5% ABV.   
look: 4 | smell: 3.75 | taste: 4 | feel: 4 | overall: 4.25 
look: 3.5 | smell: 3.25 | taste: 3.25 | feel: 3.25 | overall: 3.25 
look: 4 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4 
look: 4 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 4.5 | taste: 4 | feel: 3.5 | overall: 4.25 12 oz can pour into sam smith pint glass (first time drinking DB from a can)    Eyes: Pours a mahogany amberish colour. 1 1/2 finger head. After a few minutes the head recedes towards the glass, with a wisp of carbonation residue settling in the middle.    Nose: Caramel sweetness, firewood, butterscotch, nutty (hazlenut/pecan). Pumpernickel bread comes through as well.    Tongue: Malty goodness, and smooth creamy toffee notes. Rummy raisins, and caramelized cherries that have been rubbed in brown sugar (that was a bit much wasn't it??). You really should let this get closer to room temperature. Many flavors unlock with warmth.     Body: Not to heavy for the style. A surprisingly effervescent and hoppy mouthfeel accompany the sweetness this beer exudes. Feels more like a 7% than 8+. A hanging woodsy taste sticks around.    Overall: A really well done beer, I'm glad this is available in cans now. You would be hard pressed to find a better scotch style ale at a cheaper price. *I got a 12 pack for $18 in Jersey*. I recommend this indubitably.   
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.5 | overall: 4 
look: 4 | smell: 4 | taste: 4.25 | feel: 4.5 | overall: 4.25 
look: 4.75 | smell: 4.75 | taste: 5 | feel: 5 | overall: 4.75 
look: 2.5 | smell: 3 | taste: 2.75 | feel: 2.5 | overall: 2.75 
look: 3 | smell: 3 | taste: 2.75 | feel: 2.75 | overall: 2.75 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 Initial taste is sort of alcoholic and kind of chocolatey. Not really a scotch ale person but this is absolutely delicious for what it is 
look: 4 | smell: 3.75 | taste: 4.25 | feel: 4 | overall: 4 
look: 4.75 | smell: 4.5 | taste: 4.25 | feel: 4.5 | overall: 4.5 
look: 4.25 | smell: 4 | taste: 4.5 | feel: 4 | overall: 4.25 
look: 4.25 | smell: 3.75 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4 | smell: 3 | taste: 3.75 | feel: 4.25 | overall: 3.75 
look: 4.75 | smell: 4.25 | taste: 4 | feel: 5 | overall: 4 
look: 4 | smell: 3.75 | taste: 4.25 | feel: 3.75 | overall: 4 Pours a warm ruby brown with very little head or lacing. Aroma features some burnt toffee, caramel malt and a bit of spicey phenol. Obviously there is a tremendous malt flavor given the style, starts out with burnt torte flavor with some roasted nut & hefty malt. There is certainly some phenol alchohol / scotch / booze flavor in it, but nothing astringenI or "hot". Feel is just a little sticky but coats nicely.m   
look: 4.25 | smell: 3.75 | taste: 4.25 | feel: 4.5 | overall: 4.25 
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4 
look: 3.75 | smell: 4.5 | taste: 4 | feel: 4 | overall: 4.25 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4 | smell: 4 | taste: 4 | feel: 3.75 | overall: 4.25 
look: 4.5 | smell: 4.75 | taste: 4.75 | feel: 4.5 | overall: 4.75 The beer poured a reddish copper with a half-inch crown of foam that showed little staying power, although this may have been due to pouring too soon after coming out of the frigde. This beer really needs served at slightly chilled, not cold temperatures for the flavors to fully develop.     Smell was slightly sweet and slightly spicy. Faint traces of hops. there was no dectectable alcohol in the nose, which I find unusual in a 8.3% beer.     Taste was simply marvelous, leaning heavily towards carmelized malts and hints of toffee and a very mild fruitiness to round out the flavors. Sweet finish but so much that it gets cloying. Goes down very smooth. and easy. You get a ton of flavor in every sip with this one. Many beers this flavorful seem to deaden the tastebuds after a while, so that each sip is less intense than the last one. That didn't happen with this beer.     Would never guess that it's a 8.3%The beer poured a reddish copper with a half-inch crown of foam that showed little staying power, although this may have been due to pouring too soon after coming out of the frigde. This beer really needs served at slightly chilled, not cold temperatures for the flavors to fully develop.     Smell was slightly sweet and slightly spicy. Faint traces of hops. there was no dectectable alcohol in the nose, which I find unusual in a 8.3% beer.     Taste was simply marvelous, leaning heavily towards carmelized malts and hints of toffee and a very mild fruitiness to round out the flavors. Sweet finish but so much that it gets cloying. Goes down very smooth. and easy. You get a ton of flavor in every sip with this one. Many beers this flavorful seem to deaden the tastebuds after a while, so that each sip is less intense than the last one. That didn't happen with this beer.     Would never guess that it's a 8.5% abv beer from the taste Drinks much easier.     Medium to full bodied with low carbonation.     A real delight and very much recommended abv beer from the taste Drinks much easier.     Medium to full bodied with low carbonation.     A real delight and very much recommended   
look: 4 | smell: 3.25 | taste: 3.75 | feel: 3 | overall: 3.5 
look: 4.25 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 35cl bottle. Clear dark ruby pour with a very small tan lacing. Smells of caramel and bourbon. Super smooth mouthfeel. Tastes like bourbon, caramel, toffee, very well balanced. An excellent scotch ale.   
look: 4.25 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 3.75 | taste: 3.25 | feel: 3.5 | overall: 3.5 
look: 4.5 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 Nice dark brown with red highlights, great aroma, rich body with a caramely sweetness, balanced with just enough bitterness, and backed by a touch of smoke. Outstanding Wee Heavy at a great price and six pack format. Cheers!   
look: 4 | smell: 4 | taste: 3.75 | feel: 4 | overall: 4 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.5 | overall: 4.5 Pours a rich, dark brown, which lets a little light permeate it when you hold your glass up to a light. A top this dark beer is a khaki colored, foamy head, which leaves behind light signs of lacing. Aroma is a mix of malts, toffee, and raisins. Taste opens up with sweet malts, raisins, and toffee before fading with a slight dark cherry taste. Mouth feel is sublime. It opens up nicely, but feels smooth the whole time. Overall, this is a great beer. Welcome change from most standard sweet ales or beers, without being too sweet.     Served in a 12oz snifter.   
look: 4.25 | smell: 4 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4.5 | smell: 4 | taste: 4.25 | feel: 4.5 | overall: 4.25 Aroma - Smooth raisin, dried black cherry, dark caramel malt, lightly toasted cracker.     Taste - follows the aroma with hints of chocolate malt. Pleasant malt / hop balance. The hops are soft, but provide a long and pleasant finish. Not too sweet for the style.     Overall - a very good Scotch ale made in 'murrica. Fairly priced. Righteously potent. Great malty beer!   
look: 4 | smell: 4 | taste: 4.25 | feel: 4.5 | overall: 4.25 12 ounce bottle poured into a tulip glass    A: Pours dark brown with a tan colored head, not much head retention, a good amount of lacing, not much carbonation, looks solid.    A: Roasted malts, toffee, caramel, sweet, touch of smoke.    T: Very smooth, creamy, not as roasted as the nose, caramel, toffee, moderate amount of bitterness in the middle, finish is dry, aftertaste has hints of dark fruits but more on the dry side than sweet side, very good.    M: Medium bodied mouthfeel with a dry finish, very creamy and smooth.    O: This is a pretty solid beer, mouthfeel is amazingly creamy and smooth, nice balance of sweet notes and hints of roasted malts on the flavor and aroma, very tasty.   
look: 4 | smell: 3.5 | taste: 4.5 | feel: 4.5 | overall: 4.25 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.75 | smell: 4.75 | taste: 5 | feel: 4 | overall: 4.25 
look: 4 | smell: 3.5 | taste: 3.5 | feel: 3.25 | overall: 3.5 When i poured it i thought it was reddish/brown but it appears to be black.    Definitely smells malty but i smell caramel the most.  I smell alcohol as well.    Malts/bitterness on the initial taste. Some caramel again.  And wood, maybe oak.    Not my thing.   
look: 4.5 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 Look- Dark, Heavy, and thick looking. Brownish/Amber color with a yellowish head.    Smell- Malty, and rich. A slight hint of smoke that rounds into a sweet smell.    Taste- Malty, and Creamy with just the right amount of hops to keep your mouth jumping and the alcohal content high at %8.5, (meanwhile) not as bitter as most IPA's.    Feel- Nice light hoppy kick on the taste buds during the taste period , then goes down heavy, but smooth on the swallow.    Overall- This is a nicely/carefully brewed beer for the craft lover. Definitely not overly expensive as I was able to pick up a 6-Pack for $9.99 at my local store. At %8.5 it is an affordable/high quality tasting beer with a great kick. In other words, Enjoy!   
look: 4.25 | smell: 4 | taste: 3.75 | feel: 4 | overall: 3.75 
look: 3.25 | smell: 3.25 | taste: 3.25 | feel: 3.25 | overall: 3.25 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 4 | overall: 3.75 
look: 4 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4.5 | smell: 4 | taste: 4 | feel: 4 | overall: 4.25 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 3.75 | smell: 3.25 | taste: 4.75 | feel: 4 | overall: 4.5 Look: Copper color with a creamy tan head.  Smell: Strong caramel notes, 
look: 4.5 | smell: 3.5 | taste: 3 | feel: 3.5 | overall: 3 Very heavy hop presence on the back end which seems out of place for the style. Compared to other popular scotch ales like Old Chub or Claymore it really doesn't fit the bill. The hoppy character was reminiscent of Lagunitas Brown Shugga more so than any scotch ale I've ever had. Not a bad beer just not what I was expecting.   
look: 4 | smell: 4.5 | taste: 4.25 | feel: 4 | overall: 4.25 Clear brown colored ale with a small brown colored head that doesn't last.    Quite aromatic. Toffee and molasses with caramel and faint smoke. Scent of sage and licorice with a fair scent of pepper in the ethanol fumes.    Starts out malty and sweet with smoke and caramel being the strongest flavors. Melon flavor and a little alcohol sting. Taste of chocolate and coconut. Taste of oak and a green spice flavor that is closest to Cardamom. Trace of smoke but really it is just an accent.    Mouthfeel is full.    Overall a very tasty beer and a good example of the style.   
look: 4 | smell: 3.75 | taste: 4.25 | feel: 4.25 | overall: 4 Some years back I had this in a Founders variety case. A friend and I, being somewhat new to the craft scene would try a couple of new beers every Saturday after work. We loved the other three (Centennial, Red's Rye and the Porter) but after this one I made the comment "three out of four ain't bad." He suggested that we wait a week and try it again. After my second one I made the comment, "I don't like it but I think I'm just not there yet." That left two beers out of the six pack. Less than a week later I had my third and I would compare it to a kid getting over his fear of marijuana. I was hooked. Yesterday I purchased a case of cans in Pittsburg and I'll give you one guess what's got me running my mouth right now. This is a fabulous Scotch Style American Ale.   
look: 4.25 | smell: 3 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 4 | taste: 4.25 | feel: 4.5 | overall: 4.25 
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.25 A very complex flavor. SO balanced. A nice malty flavor on the front end that is beautifully balanced with some bite from hops. Some smoky flavor can be detected as well. Right at the end you get a hint of scotch-like flavor at the end. This beer ROCKS   
look: 4.25 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.25 | smell: 4 | taste: 4 | feel: 3.75 | overall: 4 Poured aggressively into my Bruery snifter, it has a full inch-and-a-half of head that dissipates slowly and leaves plenty of lacing on the glass. The smell is as malty as you would expect, but it also has some citrusy and peppery notes that I'm having trouble naming specifically. The taste has some of the malty sweetness I'd expect from a scotch ale, but it's surprisingly bitter on the finish. A little harsh even. It has more personality than the average scotch ale. It's fairly smooth but just a bit on the thin side. I wish I still had a bottle of Backwoods Bastard so I could do a side-by-side comparison. Where BB was cloyingly sweet and tooth-coatingly sugary, DB is bitey and aggressive. They're both interesting and enjoyable in their own ways, but I think the perfect scotch ale would be somewhere in the middle.   
look: 3.75 | smell: 3.5 | taste: 3.5 | feel: 3.25 | overall: 3.5 
look: 4 | smell: 4.5 | taste: 3.75 | feel: 4 | overall: 3.75 Dirty Bastard pours a dark deep brown color, with a small but lacing head. Aroma is earthy, oak notes and finishes very sharp. Flavor has some earth and oak, taste slightly boozy, with a sharp aftertaste. Nice flavors, good body. Overall, sharp beer that is good to sip.   
