look: 4 | smell: 3.5 | taste: 3.75 | feel: 4 | overall: 3.75 A 22oz bottle of bourbon barrel aged stout dated 12/18/18. Slick oily black appearance with a thin veneer of brown head. Mild aroma of sour mash. Flavor is all about that bourbon barrel, boozy with vanilla and oak. Stout flavors are clearly an afterthought here. Roasted barley provides the color, like a porter, but roasty and toasty flavors hardly make an appearance. Though boozy, it doesn't burn, and at 11% this could prove quite dangerous (I'd have guessed around 8.5%-9%). BBA imperial stout is BBA imperial stout... but this one doesn't impress.   
look: 3.75 | smell: 4.25 | taste: 4 | feel: 4 | overall: 4 This is the first brew i've had the privilege of experiencing from New Holland and i must say, it was phenomenal! Nothing less than i had expected! I love barrel aged beers and am always excited when i get to try a new one.    Onto the review:    Poured into a Guiness glass and served cold    Look: Jet black with a nice fluffy and retaining head; beautiful.    Smell: Strong bourbon & chocolate. In that order. feel i could get drunk by just smelling this beer! well it is 11% alchohol, afterall.    Taste: Bourbon. bourbon bourbon bourbon! With a nice malt backbone and delicious chocolate aftertaste. Thick and creamy; just right! The alcohol is very prevalent in this brew    Mouthfeel: Thick and creamy! VERY creamy. unlike anything I've ever had to be honest! I now understand why its called Dragon's Milk :)    Overall: Impressed! An excellent barrel aged beer! outstanding! i enjoyed every sip i had of this one. For a guy who prides himself in how much he can drink, this 11% alcohol ain't no joke! I am very impressed by New Holland and they seem to really know what a craft beer is. Will definitely buy again and am looking forward to trying more brews from them. Cheers!   
look: 2.75 | smell: 4 | taste: 4.25 | feel: 3.75 | overall: 3.5 
look: 5 | smell: 4.5 | taste: 5 | feel: 5 | overall: 5 
look: 4.25 | smell: 4 | taste: 4 | feel: 4.25 | overall: 4 
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 3.5 | smell: 3.5 | taste: 3.5 | feel: 3.25 | overall: 3.5 
look: 4.5 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4.5 | overall: 4.25 
look: 4.25 | smell: 3.75 | taste: 4 | feel: 3.75 | overall: 3.75 
look: 4.5 | smell: 4 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4 | smell: 4 | taste: 4 | feel: 3.75 | overall: 4 
look: 4 | smell: 3.75 | taste: 4.25 | feel: 3.75 | overall: 4 Bottled 9/16/15 - so its about 8 months old. Had this one on Thanksgiving and it was pretty hot; its definitely mellowed out, but at the expense of some of the barrel flavors.    Smell of oak and vanilla, lots of bourbon, plenty of alcohol showing up in the nose.    Taste is similar, with strong roasted malts, vanilla and lots of oak up front. Sweet bourbon and booze show up later. Not picking up much bitterness.    Feel is somewhat thin for this size beer, but its got some life to it, mild carbonation and dry finish.    Overall, this is a great year-round offering and a good entry point for bourbon barrel beers.   
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4.5 | smell: 4 | taste: 4.5 | feel: 4.25 | overall: 5 
look: 4 | smell: 3 | taste: 3.5 | feel: 2.75 | overall: 3.25 
look: 4.25 | smell: 3 | taste: 3.5 | feel: 4.25 | overall: 4 
look: 4.5 | smell: 4.75 | taste: 5 | feel: 4.5 | overall: 4.75 
look: 4.75 | smell: 5 | taste: 5 | feel: 5 | overall: 5 
look: 3.5 | smell: 3.5 | taste: 3.5 | feel: 3.75 | overall: 3.5 
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4.5 | overall: 4.25 
look: 4.75 | smell: 4.5 | taste: 4 | feel: 3.75 | overall: 4 Just didn't live up to the hype, there are better bourbon barrel stouts out there. Nice, black pour with a finger width of tan head. Pleasant aroma. Body was a little thinner than I expect from a stout. Strong hit of bourbon at the front with a very sharp note of alcohol shortly afterwards that I've not had from other BA beers. Finish was smoother but lingered for too long for my tastes.     *Editing* Have since been working on the other three bottles from the 4-pack I bought. Much smoother results and getting a smooth, creamier feeling. Slight notes of vanilla flavor, sweet with a hint of a dark roast. I'll take it the first bottle was just a dud, thankfully.   
look: 4 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4.25 | taste: 4 | feel: 4.5 | overall: 4 This bourbon-barrel-aged imperial stout has the requisite black body, sparkling and orange-litten, and a brief-lived medium pebbly tan head leaves good bands and cavelets of lacing. The nose is medium in intensity: a tasty blend of molasses, cocoa and bourbony booze atop a more subtle oak character. On the palate, it is a bit more assertive, but still in keeping with the nose: a seamless, fairly rich blend of milk chocolate, molasses and toffee, backed by a fairly boozy bourbon flavor and subtle oak notes. In net, it lands a bit on the sweet end of the balance. The finish is surprisingly clean, just a modest hit of toffee; the linger is a mild, tartish, thin chocolate/oak flavor that stays around for a few minutes. The mouthfeel is on point for the full body, and is slightly warming; the texture is nicely sticky/creamy, with just a hint of pepperiness from the restrained carbonation. (12 oz bottle, 51 days after pkg)   
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 I almost exclusively drink stouts, and this is one of the best year-round options. 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.25 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.75 | smell: 4.75 | taste: 4.75 | feel: 4.75 | overall: 4.75 Really enjoy the velvety creaminess of this stout. Hints of the bourbon from the barrel aging come through on the finish.     To take the tasting experience to a different level, I suggest pairing the beer with the New Holland Beer Barrel Bourbon, aged in the barrels after the beer is bottled.   
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 4 | overall: 3.75 
look: 4 | smell: 4.25 | taste: 4.5 | feel: 4 | overall: 4.5 Poured into a taster glass. Thanks, Dylan!    A: Black with brownish tint. A half finger off-white head that dissipated fast. Sudsy lacing.    S: Bourbon comes in strong followed by Licorice, brown sugar, molasses, chocolate and vanilla.    T: Follows nose with a nice shot of bourbon into dark chocolate, vanilla and molasses. Roasty and smooth.    M: Medium with medium, thick carbonation.    O: Takes an already stellar brew and bourbons it up a few notches. A terrific sipper. Glad I got to try it.   
look: 4.25 | smell: 3.75 | taste: 4.5 | feel: 4 | overall: 4.25 
look: 4 | smell: 3.75 | taste: 4 | feel: 4 | overall: 4 
look: 4.5 | smell: 4.25 | taste: 4.75 | feel: 4.5 | overall: 4.5 Really good barrel aged stout. I've had quite a few and had this with a meal out of the bottle. Poured nicely, delicious aroma and great taste. A little too strong for my preference (it hit me hard) but delicious.   
look: 4 | smell: 3.75 | taste: 4 | feel: 4.5 | overall: 4.5 
look: 4.25 | smell: 4.25 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 4.5 | taste: 4 | feel: 4 | overall: 4.25 
look: 3.75 | smell: 4 | taste: 4 | feel: 3.75 | overall: 3.75 
look: 4.75 | smell: 4.75 | taste: 4.75 | feel: 4.25 | overall: 4.75 
look: 4 | smell: 4.25 | taste: 4 | feel: 4 | overall: 4 
look: 4.25 | smell: 3.25 | taste: 3 | feel: 3.5 | overall: 3 got some of this stuff and I am not excited cause burbon aged is not my thing. pours nice jet black like all stouts with rather tHin head. nose is like burbon and some burbon with maybe some light toffee. taste is more hard alcohol with oily mouthfeel making the flavors roll down the tounge and making this experience worse. alcohol burn at the end. while the burbon is not to intense its to much for me. I can get this down but not an enjoyable time. I don't get this aging trend. I don't like shots in my beer. lets get this over with so I can have something good.   
look: 4 | smell: 4 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4.25 | smell: 4.5 | taste: 3.75 | feel: 3.75 | overall: 4 Pitch black with a tan head that stays as a cap and laces decently. Notes of oak, vanilla, choclate and bourbon. Medium body, light for a stout, light heat from the alcohol and pretty clean finish. The flavors are simple, straightforward and fit the bill for an easy to acquire barrel aged stout. The body is thin and the mouthfeel suffers, lacking the creamy and full feel of a truly great stout. It's not the best but it isn't trying to be.   
look: 4 | smell: 3.75 | taste: 4.25 | feel: 4.25 | overall: 4 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 3.75 | taste: 4 | feel: 3.75 | overall: 4 
look: 4.75 | smell: 5 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 4.25 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 3.75 | smell: 4 | taste: 4 | feel: 3.75 | overall: 3.75 New Holland Dragon's Milk. The first time I had one of these, it was my first BBS and I thought it was too bourbony. I've had enough BBS's that I now enjoy them, and this is a fine example. Searching for the variants.   
look: 4 | smell: 4.25 | taste: 4.5 | feel: 4.5 | overall: 4.5 this stuff is great. if you like kbs, I would definitely try this one. glad this is much easier to get, bc I think I like it better than kbs 
look: 4 | smell: 4 | taste: 4 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 4.5 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 4.25 | taste: 4.5 | feel: 3.75 | overall: 4 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4.5 | taste: 4.25 | feel: 4.5 | overall: 4.25 
look: 4 | smell: 4.5 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4.25 Picked up a 2015 edition at the local Bevmo, for $9.99 a bomber. Heard many a good thing about this beer so absolutely had to try it.  A - pours nearly flat with a very small head that drops to a ring with no retention. I've come to expect this of BBA beers, so no real knock there.   S - aromas of bourbon, wood, chocolate, roast and plenty of dark fruits.  T - tastes roasty, with plenty of dark fruits. As the beer gets warmer, the bourbon and chocolate begin to come through.   F- thinner mouth feel than the 11% abv would suggest. Almost medium full, but not quite :)  O - overall a good BBA stout at a reasonable price. Will Crack open the other bottle in 6 months and report back.    Time to report back.  Re-review, sampled second bottle (2015 edition, bottled Feb 2016). At this point in time, the beer is 10 months old.  A - A vigorous pour yielded 2 fingers' width of offwhite head that receded into a thin ring that lasted the full distance.  S - Dark fruits, raisins, prunes, lively pomegranates, roasted malts. This is more characteristic of a belgian dark ale than a rich imperial stout.  T - Everything promised in the smell, plus a generous dose of brown sugar. This is closer to a BBQ than a BBA-IRS.  M - Medium. I think the 11% ABV has been achieved by the addition of some simple sugars, instead of just malt. For comparison: Ten fidy, Bells expedition and Founders IRS are all sub-11% ABV, but have a more malty character than this beer.  O - If this were a blind taste test, I would have sworn that I was drinking a Belgian dark ale, or BBQ or even a barrel-aged scotch ale. Imperial stout...not so much. A good beer none the less, and an excellent bargain for a 4-pack at $18 or thereabouts.  Rating - As an imperial stout - 3.95/5, as a BBQ or Scotch ale - 4.3/5.   
look: 4 | smell: 4 | taste: 4.25 | feel: 3.75 | overall: 4 Pours black, with a medium-thin khaki head. Short head retention with only a handful of lacing dots left behind. Deep roasted malts, vanilla, and oak make up a dark aroma. Taste is sublime, with roasted malts, vanilla, oak, and bourbon. Feel is thick, and smooth. Not the most creamy or robust though. Overall, a sublime imperial stout. Readily available, and pleasant to drink give this one high regards for me.    Served in a 12oz snifter.   
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 Tasted from a 12 oz bottle into a wine glass (the best I had in a hotel room).    L - Dark brown color and clear when held up to the light. Head is off-white and not persistent.    S - Great aromas of chocolate, vanilla and oak. I have to use my imagination to detect bourbon whisky in the background. Aromas not as assertive as some in this style.    T - Sweet, malty flavors dominate. I get bread, chocolate, low coffee and low bourbon whisky. No hops or yeast notes evident, as expected.    F - Medium to thick body. Low but creamy carbonation. Moderate alcohol burn. Hops bitterness keeps the sweetness at bay, but bitterness is not a factor that comes to the forefront.     O - A great bourbon barrel stout but not as huge and complex as some.   
look: 5 | smell: 4.5 | taste: 4 | feel: 4.5 | overall: 4.25 
look: 4.25 | smell: 4 | taste: 4.25 | feel: 4.5 | overall: 4.25 
look: 4 | smell: 3.75 | taste: 3.5 | feel: 3.5 | overall: 3.75 
look: 3.5 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 4.75 | smell: 4.75 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 Tastes chocolate and coffee, smooth taste great beer highly recommend 
look: 3.5 | smell: 4 | taste: 4 | feel: 4 | overall: 3.75 A good dessert for a cold, late winter night. Call it comfort food with a kick. So sweet that the alcohol surprised me.  On tap and shaped in a nice snifter, nonetheless its opaque Looks end up average. Aromas are above average; the sweet malt and lactose and vanilla all waft out in due course. Tastes make this an honest brew. And you know what ? This dessert sure Feels good.    Would I have it again ? Let's put it this way: the Battle of My Bulge can no longer be won by having both dessert and an imperial stout. Having to chose just one, I'd go with the stout I know.   
look: 4.25 | smell: 4.25 | taste: 4 | feel: 4 | overall: 4.25 
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4 | smell: 3.5 | taste: 4.25 | feel: 3.75 | overall: 3.75 
look: 4.5 | smell: 4 | taste: 4 | feel: 4.25 | overall: 4 Pours a dark chocolate color with a light mocha head. Aroma is roasted malts with a hint of chocolate. Flavor is chocolate and roasted malts with a hint vanilla. Has a clean finish and overall it's a really nice stout.   
look: 4 | smell: 4 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 5 | smell: 5 | taste: 4.75 | feel: 4.75 | overall: 4.75 Love it. Nice foam. More molasses than coffee. My favorite bourbon barrel stout. 
look: 3.75 | smell: 4 | taste: 4 | feel: 3.75 | overall: 4 
look: 3.5 | smell: 3.25 | taste: 3 | feel: 3.75 | overall: 3.25 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 all elements are perfectly balanced     thank you 
look: 4.5 | smell: 4.25 | taste: 4.25 | feel: 4.75 | overall: 4.5 L: Pours dark, but not quite motor oil. A very small dark-brown head that dissipates quickly.    S: Coffee, chocolate, dark fruit, and BOOZE. You can really smell the bourbon on this one, but it doesn't overpower.\    T: There's a lot going on here, but it's not overly complex. The chocolate and vanilla hit the tongue at the very beginning, and it finishes with bourbon and cold brew coffee. The alcohol is definitely there, but it doesn't have that "sting" that a lot of bourbon barrel stouts are notorious for. Sweet, but not too sweet. A magnificent balance.    F: One of the creamiest, thickest stouts I've had. Feels great on the tongue and all the way down.   
