look: 4 | smell: 4 | taste: 4 | feel: 3.75 | overall: 3.75 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 On tap, thick and chewy. Ton of chocolate & molasses, one of the sweetest I've had. Bigger than I expected, needs a barrel though. Burnt marshmallow also shows up as it warms.   
look: 4.25 | smell: 4.75 | taste: 4.5 | feel: 4 | overall: 4.5 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.75 | smell: 4.75 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 4.5 | smell: 4.25 | taste: 4.25 | feel: 4.5 | overall: 4.25 
look: 4.5 | smell: 4 | taste: 4.25 | feel: 4.5 | overall: 4.25 
look: 4.25 | smell: 3.5 | taste: 3.75 | feel: 3.75 | overall: 4 Great beer to share with friends, I get it every year and it is always great. One of the beers that I've aged that gets better the longer you leave on the shelf.   
look: 4.25 | smell: 4 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 4.5 | smell: 4.75 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.75 | smell: 4.75 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 4.5 | smell: 4.5 | taste: 4.75 | feel: 4.5 | overall: 4.75 Had 2014 Reserve. Aged a little over a year (opened Jan 2016). Very smooth yet bold. Excellent beer. 
look: 4.75 | smell: 4.75 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 4.5 | smell: 4 | taste: 4.5 | feel: 4 | overall: 4.25 Nose grows in depth and intensity as the beer warms - there's smoke, cherry, chocolate and even some acetic acidity.    Palate is much the same and there's way more to the flavor profile than what initially comes across. Peat, cherry, burnt sugar, faintly tart red wine notes and plenty of chocolate. A lingering bitterness reminiscent of espresso and black licorice.   
look: 4.75 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 A - Pours a beautiful black with a two finger tan head. The head recedes quickly leaving some nice soapy lacing.    S - Aroma is dark chocolate, black cherries, and roasted malts.    T - The flavor starts with chocolate, black cherries, and vanilla. The bourbon is very subtle and adds a light sweetness. The finish has heavy roasted malts and oak.    M - Heavy bodied with low carbonation. The mouthfeel is very smooth and creamy. Dry finish.    O - Wow, there is so much going on in this beer. The flavors work so well together. Highly recommended.   
look: 4.25 | smell: 4.5 | taste: 4.75 | feel: 4.25 | overall: 4.75 
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4 | overall: 4.25 
look: 4 | smell: 4.25 | taste: 4.75 | feel: 4.5 | overall: 4.5 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 
look: 4 | smell: 4 | taste: 3.75 | feel: 4 | overall: 4 
look: 4.5 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 4.75 | smell: 3.75 | taste: 3.75 | feel: 4.5 | overall: 3.75 
look: 4.75 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 3.75 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 2011  2014  2015 
look: 4 | smell: 4.25 | taste: 3.75 | feel: 4 | overall: 3.75 
look: 4.75 | smell: 4.5 | taste: 4.5 | feel: 4.75 | overall: 4.5 
look: 5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.75 
look: 4.25 | smell: 4.25 | taste: 4.75 | feel: 4 | overall: 4.5 
look: 4.75 | smell: 4.5 | taste: 4.5 | feel: 4.75 | overall: 4.5 
look: 4.75 | smell: 4.25 | taste: 4.25 | feel: 4.5 | overall: 4.25 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 
look: 4 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.25 
look: 4.75 | smell: 4.75 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 4 | smell: 3.75 | taste: 3.75 | feel: 4.25 | overall: 3.75 '15 on tap. Very boozy, black licorice, dark cocoa. Definitely better with some age on it, but I think 2+ years is needed to really mellow the burn. Not even close to elite tier for me, but better than average.   
look: 4.5 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.25 2015 Reserve.  A: Black as can be. Sustained cap of khaki foam, sticky lacing.   S: The molasses/cherry/vanilla combined to form a surprisingly sweet and candy-like aroma initially, which then gave way to the roasty wine/bourbon-influenced stout. Smells properly good.  T: Not as intense as the bottle claims, but not far off. Finish is heavy on oak and wine barrel, pretty dry but with a delightful lingering taste. More sweetness and the slightest hint of bourbon up front, followed by the cherry/vanilla/fruit in the middle, before the oak really takes over again. Pretty darned good.  F: Prickly but just enough carbonation. Can be sort of abrasive if you don't swallow soon enough. Bordering on thick, slightly creamy, the right viscosity for a stout like this.   O: Solid. Brought home from a work trip to Iowa, saw it all over the place there and only took the one bottle home. Turns out it didn't last on shelves in MI, maybe next year I'll get a couple and let one rest for a while. Definitely approve.   
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4 | smell: 4.25 | taste: 4.75 | feel: 4.5 | overall: 4.75 
look: 4.5 | smell: 3.5 | taste: 4.75 | feel: 4.5 | overall: 4.25 L: Motor oil black with a frothy tan head that sticks around for a while and some sticky lacing on the glass.    S: Lots of booze here, it overpowers most of the other elements, hints of cherry and roast.    T: A nice toasty malt, with cherry and chocolate on top. The booze is there but not as noticeable as it was in the nose. Hints of wood and peat. Very complex and great taste.    F: Low carbonation, creamy smooth with a very full body.    O: A little boozy but overall a fantastic beer.   
look: 3.75 | smell: 4.25 | taste: 4.5 | feel: 4 | overall: 4.25 
look: 4.5 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 5 | smell: 4.5 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.25 | smell: 4.25 | taste: 3.75 | feel: 3.5 | overall: 4 
look: 4.5 | smell: 4.25 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.75 | smell: 5 | taste: 5 | feel: 5 | overall: 4.75 
look: 4.75 | smell: 4.75 | taste: 4.75 | feel: 4.5 | overall: 4.75 
look: 5 | smell: 3.5 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 4.75 | smell: 4.75 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 4.5 | smell: 4.25 | taste: 4.5 | feel: 4 | overall: 4.25 Had the 2011 version of this a couple of days ago. This is a BIG beer! Boozy, chocolaty, frothy yet silky smooth. This will certainly warm you up on a cold winter's day.   
look: 4.5 | smell: 4.5 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 
look: 4.5 | smell: 4.5 | taste: 4.25 | feel: 4.75 | overall: 4.5 Poured from bomber into a snifter    Appearance – The beer pours a super dark, nearly pitch black color with a two finger head of brown colored thick foam. The head has a fantastic level of retention, slowly fading over time to rings of foamy lace on the sides of the glass.    Smell – The aroma of the beer is huge of a roasted malt smell mixed with a big showing of coffee and caramel with other notes of vanilla and chocolate being rather strong as well. Along with the these super robust aromas, comes smells of char and smoke as well as a good showing of dark fruits of raisin and prune. A bit of a boozy bourbon aroma is there as well, overall producing a smell that is very dark and roasty with a big showing of a warmingly sweet smell.    Taste – The taste begins as the nose would suggest with a massive dark roasted malt flavor and a good showing of coffee. There is a huge rich milk chocolate sweetness upfront which is accompanied by other sweet flavors of molasses and brown sugar. As the taste advances the roasted malt waivers ever so slightly, but with the coffee, is still the overall dominant taste of the brew. With the lightening of the roastiness (which is sorta odd to write as it is still super robust in dark flavors) comes a little bit of a raisin taste as well as a decent showing of vanilla; both of which join the other sweet and chocolate flavors quite nicely. As one may expect for a 12.2 % brew, there is a bit of a bourbon boozy taste that develops later in the tongue, which creates a nice warming feel. Flavors of char and a woody hop develop at the very end, combining with the alcohol, roasty, and sweet nicely to create rich, dark, and warming taste to linger on the tongue.    Mouthfeel – The beer is thick and creamy with a very low level of carbonation level. The feel is nearly perfect for the big mix of dark, sweet and boozy flavors of the brew, coating the tongue and bathing it in all the grandiose tastes of the brew.    Overall – This is a very nicely crafted imperial stout. While slightly on the sweeter side all the other attributes of the brew match the sweeter and rich flavors very well. Even while sweet, it not necessarily so, and was still drinkable (in a very slow sipping way) unlike some other imperial stouts of similar strength. Overall I was rather impressed by this brew.   
look: 4.75 | smell: 5 | taste: 5 | feel: 4.75 | overall: 4.75 
look: 5 | smell: 4.5 | taste: 4.25 | feel: 5 | overall: 4.75 
look: 4.75 | smell: 4.5 | taste: 4.75 | feel: 4.5 | overall: 4.5 
look: 4.75 | smell: 4.5 | taste: 4.75 | feel: 4.5 | overall: 4.5 
look: 4.75 | smell: 4.75 | taste: 5 | feel: 4.75 | overall: 4.75 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.5 | overall: 4.25 22 ounce bottle into a snifter, 2014 edition, best after 11/10/15.    Pours a deep, opaque brown, nearly black. Thick looking, not much head with some oily cling. Smells of roasted malts, chocolate, vanilla, molasses, a little oak, licorice as it starts to warm, a little coffee. No bourbon presence noticed, maybe a hint of cherry from the pinot barrels. Taste also leads with roasted malts, chocolate, more molasses and coffee than the nose, vanilla, raisins, oak. The bourbon barrel is kind of an undertone, very subtle, the pinot adds a little bit of a fruity character. Some bitterness hits midway through the back end. Great flavor. Smooth, fairly creamy, well carbonated, a tongue coater. Great body, although lighter than typical for an RIS.     Excellent beer, complex and well blended with lots of flavor. I found the barrel aging to be very subtle in both aroma and taste- but contributing, and I'm shocked that some reviews call it a bourbon bomb. In any event, bomb or hand grenade, it's a great beer, and one you should try if you can.   
look: 4.5 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 5 | taste: 4.25 | feel: 4.5 | overall: 4.25 
look: 4.25 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.75 
look: 4 | smell: 2.5 | taste: 3.25 | feel: 4 | overall: 3 2014 Reserve, best after date of 11/10/15.    It pours with a thick tan foam that slowly dissipates to a rather fascinating residue of bubbles and cascades across the surface. The body is quite dark brown, nearly black.    The smell is quite subtle: molasses and malt. Nothing much here, honestly.    The taste, however, is eat your heart out roasty! I suppose I pick up a very slight cherry and perhaps the vanilla, and maybe the wood, but it all takes a back seat to the roast. It tastes more like an hot oatmeal stout. As it warms the roasted malt balances out nicely.    Good feel. Thick, but without coating the tongue too long and lingering.    Overall, I don't find the Abyss as complex as the label suggests. The smell is too subtle and the taste is too one-dimensional. It is good though, and I intend to finish the bottle.   
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.5 | smell: 4.75 | taste: 4.5 | feel: 4.5 | overall: 4.5 Rich and sweet on the nose, maybe just a bit to bitter for the finish for this to be world class, but it's an outstanding beer. 
look: 5 | smell: 4.75 | taste: 4.75 | feel: 5 | overall: 4.75 I love stouts, so when my friend went to Oregon, I asked her to see if she could find a bottle or two of this.... and she came through!     Look - it was very dark, thick black, just like I expected, with a dark brown head. Beautiful pour.     Smell - bourbon, chocolate, malt and licorice.     Taste - malty with chocolate and licorice notes. Some vanilla, and a bit of coffee.    Feel - viscous, heavy, velvety feel.    Overall - this was a delicious beer. I love Imperial Stouts and this one did not disappoint. Very well balanced beer for 12% alcohol, and the flavor wasn't overwhelmingly alcohol. Well done Deschutes! "I'll be bock."   
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 
look: 4.75 | smell: 5 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 5 | smell: 4.5 | taste: 4.75 | feel: 4.25 | overall: 4.5 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 5 | smell: 4.75 | taste: 4.75 | feel: 4.75 | overall: 5 Although the best after date was 12/8/16, I opened up the bottle 10 months early. The Abyss is blacker than black (completely opaque) nice carbonation with a significant tan head in a snifter. Extremely rich, lots of dark chocolate and cherries that come at the endnotes. It's interesting how only half is the beer is barrel aged; I feel that the oak wine barrels (21%) come through the most. Next time I will have to try to be more patient and heed Deschutes' consumption date advice.   
look: 4 | smell: 3.75 | taste: 3.25 | feel: 4 | overall: 3.75 
look: 4.5 | smell: 4 | taste: 4 | feel: 4.5 | overall: 4.25 
look: 4.75 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 3.75 | smell: 3.25 | taste: 3.25 | feel: 3 | overall: 3.25 
look: 4.5 | smell: 4.5 | taste: 4.75 | feel: 4.25 | overall: 4.5 
look: 4 | smell: 4.25 | taste: 4.5 | feel: 3.75 | overall: 4 Pours a pitch black with a thick, mocha colored head. The nose is mild yet complex. Dried figs, currents, raisens, roasted coffee, booze, molasses. The flavor is very nice. Smokey, bitter, slightly hot from the booze. It really lacks in mouthfeel though, and that hurts the rating.   
look: 4.25 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.75 | smell: 4.75 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4.25 | smell: 4.5 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 3.75 | taste: 3.5 | feel: 4 | overall: 3.75 
look: 5 | smell: 4.5 | taste: 4 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4.25 | smell: 4 | taste: 4.25 | feel: 4.75 | overall: 4.5 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 3 drafts of 2015.. in the keg this didnt need to age.. pours a nice almost black with deep khaki.. nice nose... once it warms bourbon smell is even better... wow what a beer.. it was awesome having 3 at time.. but not next day.. awesome BBA stout   
